Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","356","India","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2018","2018","Kcal","1.3","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66003","Protein content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.03","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66004","Fat content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.27","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2018","2018","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.08","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66009","Iron content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.39","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.92","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.85","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2018","2018","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2018","2018","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2018","2018","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","5610","Import quantity","0113","Rice","2019","2019","t","41.05","A","Official figure",""
"TCL","Crops and livestock products","356","India","5622","Import value","0113","Rice","2019","2019","1000 USD","24","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","0113","Rice","2019","2019","t","247392.28","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export value","0113","Rice","2019","2019","1000 USD","89700","A","Official figure",""
"TCL","Crops and livestock products","356","India","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2019","2019","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50003","Protein content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50004","Fat content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2019","2019","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50009","Iron content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50010","Magnesium content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50011","Phosphorus content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50012","Potassium content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50014","Zinc content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50016","Vitamin A (RE) content of imports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50017","Vitamin A (RAE) content of imports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50020","Thiamin content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50021","Riboflavin content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50028","Vitamin C content of imports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66002","Energy content of exports (kcal/capita/day)","0113","Rice","2019","2019","Kcal","1.31","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66003","Protein content of exports (g/capita/day)","0113","Rice","2019","2019","g","0.03","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66004","Fat content of exports (g/capita/day)","0113","Rice","2019","2019","g","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66005","Carbohydrate, available, content of exports (g/capita/day)","0113","Rice","2019","2019","g","0.27","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66006","Dietary fibre content of exports (g/capita/day)","0113","Rice","2019","2019","g","0.02","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66008","Calcium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.08","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66009","Iron content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66010","Magnesium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.39","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66011","Phosphorus content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.93","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66012","Potassium content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.86","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66014","Zinc content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0.01","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66016","Vitamin A (RE) content of exports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66017","Vitamin A (RAE) content of exports (mcg/capita/day)","0113","Rice","2019","2019","μg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66020","Thiamin content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66021","Riboflavin content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","66028","Vitamin C content of exports (mg/capita/day)","0113","Rice","2019","2019","mg","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","5610","Import quantity","0113","Rice","2020","2020","t","0.3","A","Official figure",""
"TCL","Crops and livestock products","356","India","5622","Import value","0113","Rice","2020","2020","1000 USD","3","A","Official figure",""
"TCL","Crops and livestock products","356","India","5910","Export quantity","0113","Rice","2020","2020","t","414411.78","A","Official figure",""
"TCL","Crops and livestock products","356","India","5922","Export value","0113","Rice","2020","2020","1000 USD","136318","A","Official figure",""
"TCL","Crops and livestock products","356","India","50002","Energy content of imports (kcal/capita/day)","0113","Rice","2020","2020","Kcal","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50003","Protein content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50004","Fat content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50005","Carbohydrate, available, content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50006","Dietary fibre content of imports (g/capita/day)","0113","Rice","2020","2020","g","0","E","Estimated value",""
"TCL","Crops and livestock products","356","India","50008","Calcium content of imports (mg/capita/day)","0113","Rice","2020","2020","mg","0","E","Estimated value",""
