Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2001","2001","1000 No","219097.902","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2001","2001","1000 No","109769.637","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2001","2001","1000 No","109328.265","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2001","2001","1000 No","122734.809","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2001","2001","1000 No","91771.693","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2002","2002","1000 No","222088.495","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2002","2002","1000 No","111293.087","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2002","2002","1000 No","110795.409","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2002","2002","1000 No","122744.187","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2002","2002","1000 No","94763.872","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2003","2003","1000 No","225048.008","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2003","2003","1000 No","112801.377","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2003","2003","1000 No","112246.63","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2003","2003","1000 No","122719.089","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2003","2003","1000 No","97826.125","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2004","2004","1000 No","227926.649","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2004","2004","1000 No","114274.957","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2004","2004","1000 No","113651.693","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2004","2004","1000 No","122654.979","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2004","2004","1000 No","100959.67","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2005","2005","1000 No","230871.65","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2005","2005","1000 No","115781.562","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2005","2005","1000 No","115090.088","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2005","2005","1000 No","122557.076","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2005","2005","1000 No","104155.654","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2006","2006","1000 No","233951.652","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","512","Total Population - Male","3010","Population - Est. & Proj.","2006","2006","1000 No","117351.072","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","513","Total Population - Female","3010","Population - Est. & Proj.","2006","2006","1000 No","116600.58","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","551","Rural population","3010","Population - Est. & Proj.","2006","2006","1000 No","122417.389","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","561","Urban population","3010","Population - Est. & Proj.","2006","2006","1000 No","107420.813","X","Figure from international organizations",""
"OA","Annual population","360","Indonesia","511","Total Population - Both sexes","3010","Population - Est. & Proj.","2007","2007","1000 No","237062.337","X","Figure from international organizations",""
